0,0,31.6826,-1.64003,30,3.14159,0.785398,3.08987,0,0
0,1,30.8771,-7.28566,27.25,3.14159,0.785398,2.90987,1,1
0,2,29.0739,-12.6958,30,3.14159,0.785398,2.72987,4,4
0,3,26.3312,-17.6958,27.25,3.14159,0.785398,2.54987,5,5
0,4,22.7377,-22.124,30,3.14159,0.785398,2.36987,8,8
0,5,18.4095,-25.8373,27.25,3.14159,0.785398,2.18988,9,9
0,6,13.4865,-28.7157,30,3.14159,0.785398,2.00987,12,12
0,7,8.12762,-30.6662,27.25,3.14159,0.785398,1.82987,13,13
0,8,2.50612,-31.6259,30,3.14159,0.785398,1.64987,16,16
0,9,-3.19632,-31.5636,27.25,3.14159,0.785398,1.46987,17,17
0,10,-8.79568,-30.4813,30,3.14159,0.785398,1.28987,20,20
0,11,-14.1105,-28.4142,27.25,3.14159,0.785398,1.10987,21,21
0,12,-18.9694,-25.4291,30,3.14159,0.785398,0.929877,24,24
0,13,-23.2154,-21.6222,27.25,3.14159,0.785398,0.749881,25,25
0,14,-26.7116,-17.1163,30,3.14159,0.785398,0.569867,28,28
0,15,-29.3443,-12.0577,27.25,3.14159,0.785398,0.389872,29,29
0,16,31.6826,-1.64003,35.5,3.14159,0.785398,3.08987,2,2
0,17,30.8771,-7.28566,32.75,3.14159,0.785398,2.90987,3,3
0,18,29.0739,-12.6958,35.5,3.14159,0.785398,2.72987,6,6
0,19,26.3312,-17.6958,32.75,3.14159,0.785398,2.54987,7,7
0,20,22.7377,-22.124,35.5,3.14159,0.785398,2.36987,10,10
0,21,18.4095,-25.8373,32.75,3.14159,0.785398,2.18988,11,11
0,22,13.4865,-28.7157,35.5,3.14159,0.785398,2.00987,14,14
0,23,8.12762,-30.6662,32.75,3.14159,0.785398,1.82987,15,15
0,24,2.50612,-31.6259,35.5,3.14159,0.785398,1.64987,18,18
0,25,-3.19632,-31.5636,32.75,3.14159,0.785398,1.46987,19,19
0,26,-8.79568,-30.4813,35.5,3.14159,0.785398,1.28987,22,22
0,27,-14.1105,-28.4142,32.75,3.14159,0.785398,1.10987,23,23
0,28,-18.9694,-25.4291,35.5,3.14159,0.785398,0.929877,26,26
0,29,-23.2154,-21.6222,32.75,3.14159,0.785398,0.749881,27,27
0,30,-26.7116,-17.1163,35.5,3.14159,0.785398,0.569867,30,30
0,31,-29.3443,-12.0577,32.75,3.14159,0.785398,0.389872,31,31
0,32,32.1819,-1.66588,41,3.14159,0.785398,3.08987,4,4
0,33,30.8771,-7.28566,38.25,3.14159,0.785398,2.90987,5,5
0,34,29.5321,-12.8959,41,3.14159,0.785398,2.72987,8,8
0,35,26.3312,-17.6958,38.25,3.14159,0.785398,2.54987,9,9
0,36,23.0961,-22.4727,41,3.14159,0.785398,2.36987,12,12
0,37,18.4095,-25.8373,38.25,3.14159,0.785398,2.18988,13,13
0,38,13.699,-29.1683,41,3.14159,0.785398,2.00987,16,16
0,39,8.12762,-30.6662,38.25,3.14159,0.785398,1.82987,17,17
0,40,2.54561,-32.1243,41,3.14159,0.785398,1.64987,20,20
0,41,-3.19632,-31.5636,38.25,3.14159,0.785398,1.46987,21,21
0,42,-8.9343,-30.9617,41,3.14159,0.785398,1.28987,24,24
0,43,-14.1105,-28.4142,38.25,3.14159,0.785398,1.10987,25,25
0,44,-19.2684,-25.8298,41,3.14159,0.785398,0.929877,28,28
0,45,-23.2154,-21.6222,38.25,3.14159,0.785398,0.749881,29,29
0,46,-27.1326,-17.386,41,3.14159,0.785398,0.569867,32,32
0,47,-29.3443,-12.0577,38.25,3.14159,0.785398,0.389872,33,33
0,48,32.1819,-1.66588,46.5,3.14159,0.785398,3.08987,6,6
0,49,31.3637,-7.40049,43.75,3.14159,0.785398,2.90987,7,7
0,50,29.5321,-12.8959,46.5,3.14159,0.785398,2.72987,10,10
0,51,26.7462,-17.9747,43.75,3.14159,0.785398,2.54987,11,11
0,52,23.0961,-22.4727,46.5,3.14159,0.785398,2.36987,14,14
0,53,18.6997,-26.2445,43.75,3.14159,0.785398,2.18988,15,15
0,54,13.699,-29.1683,46.5,3.14159,0.785398,2.00987,18,18
0,55,8.25572,-31.1495,43.75,3.14159,0.785398,1.82987,19,19
0,56,2.54561,-32.1243,46.5,3.14159,0.785398,1.64987,22,22
0,57,-3.24669,-32.061,43.75,3.14159,0.785398,1.46987,23,23
0,58,-8.9343,-30.9617,46.5,3.14159,0.785398,1.28987,26,26
0,59,-14.3329,-28.8621,43.75,3.14159,0.785398,1.10987,27,27
0,60,-19.2684,-25.8298,46.5,3.14159,0.785398,0.929877,30,30
0,61,-23.5813,-21.963,43.75,3.14159,0.785398,0.749881,31,31
0,62,-27.1326,-17.386,46.5,3.14159,0.785398,0.569867,34,34
0,63,-29.8068,-12.2477,43.75,3.14159,0.785398,0.389872,35,35
0,64,32.1819,-1.66588,52,3.14159,0.785398,3.08987,8,8
0,65,31.3637,-7.40049,49.25,3.14159,0.785398,2.90987,9,9
0,66,29.5321,-12.8959,52,3.14159,0.785398,2.72987,12,12
0,67,26.7462,-17.9747,49.25,3.14159,0.785398,2.54987,13,13
0,68,23.0961,-22.4727,52,3.14159,0.785398,2.36987,16,16
0,69,18.6997,-26.2445,49.25,3.14159,0.785398,2.18988,17,17
0,70,13.699,-29.1683,52,3.14159,0.785398,2.00987,20,20
0,71,8.25572,-31.1495,49.25,3.14159,0.785398,1.82987,21,21
0,72,2.54561,-32.1243,52,3.14159,0.785398,1.64987,24,24
0,73,-3.24669,-32.061,49.25,3.14159,0.785398,1.46987,25,25
0,74,-8.9343,-30.9617,52,3.14159,0.785398,1.28987,28,28
0,75,-14.3329,-28.8621,49.25,3.14159,0.785398,1.10987,29,29
0,76,-19.2684,-25.8298,52,3.14159,0.785398,0.929877,32,32
0,77,-23.5813,-21.963,49.25,3.14159,0.785398,0.749881,33,33
0,78,-27.1326,-17.386,52,3.14159,0.785398,0.569867,36,36
0,79,-29.8068,-12.2477,49.25,3.14159,0.785398,0.389872,37,37
0,80,32.1819,-1.66588,57.5,3.14159,0.785398,3.08987,10,10
0,81,31.3637,-7.40049,54.75,3.14159,0.785398,2.90987,11,11
0,82,29.5321,-12.8959,57.5,3.14159,0.785398,2.72987,14,14
0,83,26.7462,-17.9747,54.75,3.14159,0.785398,2.54987,15,15
0,84,23.0961,-22.4727,57.5,3.14159,0.785398,2.36987,18,18
0,85,18.6997,-26.2445,54.75,3.14159,0.785398,2.18988,19,19
0,86,13.699,-29.1683,57.5,3.14159,0.785398,2.00987,22,22
0,87,8.25572,-31.1495,54.75,3.14159,0.785398,1.82987,23,23
0,88,2.54561,-32.1243,57.5,3.14159,0.785398,1.64987,26,26
0,89,-3.24669,-32.061,54.75,3.14159,0.785398,1.46987,27,27
0,90,-8.9343,-30.9617,57.5,3.14159,0.785398,1.28987,30,30
0,91,-14.3329,-28.8621,54.75,3.14159,0.785398,1.10987,31,31
0,92,-19.2684,-25.8298,57.5,3.14159,0.785398,0.929877,34,34
0,93,-23.5813,-21.963,54.75,3.14159,0.785398,0.749881,35,35
0,94,-27.1326,-17.386,57.5,3.14159,0.785398,0.569867,38,38
0,95,-29.8068,-12.2477,54.75,3.14159,0.785398,0.389872,39,39
0,96,32.1819,-1.66588,63,3.14159,0.785398,3.08987,12,12
0,97,31.3637,-7.40049,60.25,3.14159,0.785398,2.90987,13,13
0,98,29.5321,-12.8959,63,3.14159,0.785398,2.72987,16,16
0,99,26.7462,-17.9747,60.25,3.14159,0.785398,2.54987,17,17
0,100,23.0961,-22.4727,63,3.14159,0.785398,2.36987,20,20
0,101,18.6997,-26.2445,60.25,3.14159,0.785398,2.18988,21,21
0,102,13.699,-29.1683,63,3.14159,0.785398,2.00987,24,24
0,103,8.25572,-31.1495,60.25,3.14159,0.785398,1.82987,25,25
0,104,2.54561,-32.1243,63,3.14159,0.785398,1.64987,28,28
0,105,-3.24669,-32.061,60.25,3.14159,0.785398,1.46987,29,29
0,106,-8.9343,-30.9617,63,3.14159,0.785398,1.28987,32,32
0,107,-14.3329,-28.8621,60.25,3.14159,0.785398,1.10987,33,33
0,108,-19.2684,-25.8298,63,3.14159,0.785398,0.929877,36,36
0,109,-23.5813,-21.963,60.25,3.14159,0.785398,0.749881,37,37
0,110,-27.1326,-17.386,63,3.14159,0.785398,0.569867,40,40
0,111,-29.8068,-12.2477,60.25,3.14159,0.785398,0.389872,41,41
0,112,32.1819,-1.66588,68.5,3.14159,0.785398,3.08987,14,14
0,113,31.3637,-7.40049,65.75,3.14159,0.785398,2.90987,15,15
0,114,29.5321,-12.8959,68.5,3.14159,0.785398,2.72987,18,18
0,115,26.7462,-17.9747,65.75,3.14159,0.785398,2.54987,19,19
0,116,23.0961,-22.4727,68.5,3.14159,0.785398,2.36987,22,22
0,117,18.6997,-26.2445,65.75,3.14159,0.785398,2.18988,23,23
0,118,13.699,-29.1683,68.5,3.14159,0.785398,2.00987,26,26
0,119,8.25572,-31.1495,65.75,3.14159,0.785398,1.82987,27,27
0,120,2.54561,-32.1243,68.5,3.14159,0.785398,1.64987,30,30
0,121,-3.24669,-32.061,65.75,3.14159,0.785398,1.46987,31,31
0,122,-8.9343,-30.9617,68.5,3.14159,0.785398,1.28987,34,34
0,123,-14.3329,-28.8621,65.75,3.14159,0.785398,1.10987,35,35
0,124,-19.2684,-25.8298,68.5,3.14159,0.785398,0.929877,38,38
0,125,-23.5813,-21.963,65.75,3.14159,0.785398,0.749881,39,39
0,126,-27.1326,-17.386,68.5,3.14159,0.785398,0.569867,42,42
0,127,-29.8068,-12.2477,65.75,3.14159,0.785398,0.389872,43,43
0,128,31.6826,-1.64003,74,3.14159,0.785398,3.08987,16,16
0,129,31.3637,-7.40049,71.25,3.14159,0.785398,2.90987,17,17
0,130,29.0739,-12.6958,74,3.14159,0.785398,2.72987,20,20
0,131,26.7462,-17.9747,71.25,3.14159,0.785398,2.54987,21,21
0,132,22.7377,-22.124,74,3.14159,0.785398,2.36987,24,24
0,133,18.6997,-26.2445,71.25,3.14159,0.785398,2.18988,25,25
0,134,13.4865,-28.7157,74,3.14159,0.785398,2.00987,28,28
0,135,8.25572,-31.1495,71.25,3.14159,0.785398,1.82987,29,29
0,136,2.50612,-31.6259,74,3.14159,0.785398,1.64987,32,32
0,137,-3.24669,-32.061,71.25,3.14159,0.785398,1.46987,33,33
0,138,-8.79568,-30.4813,74,3.14159,0.785398,1.28987,36,36
0,139,-14.3329,-28.8621,71.25,3.14159,0.785398,1.10987,37,37
0,140,-18.9694,-25.4291,74,3.14159,0.785398,0.929877,40,40
0,141,-23.5813,-21.963,71.25,3.14159,0.785398,0.749881,41,41
0,142,-26.7116,-17.1163,74,3.14159,0.785398,0.569867,44,44
0,143,-29.8068,-12.2477,71.25,3.14159,0.785398,0.389872,45,45
0,144,31.6826,-1.64003,79.5,3.14159,0.785398,3.08987,18,18
0,145,30.8771,-7.28566,76.75,3.14159,0.785398,2.90987,19,19
0,146,29.0739,-12.6958,79.5,3.14159,0.785398,2.72987,22,22
0,147,26.3312,-17.6958,76.75,3.14159,0.785398,2.54987,23,23
0,148,22.7377,-22.124,79.5,3.14159,0.785398,2.36987,26,26
0,149,18.4095,-25.8373,76.75,3.14159,0.785398,2.18988,27,27
0,150,13.4865,-28.7157,79.5,3.14159,0.785398,2.00987,30,30
0,151,8.12762,-30.6662,76.75,3.14159,0.785398,1.82987,31,31
0,152,2.50612,-31.6259,79.5,3.14159,0.785398,1.64987,34,34
0,153,-3.19632,-31.5636,76.75,3.14159,0.785398,1.46987,35,35
0,154,-8.79568,-30.4813,79.5,3.14159,0.785398,1.28987,38,38
0,155,-14.1105,-28.4142,76.75,3.14159,0.785398,1.10987,39,39
0,156,-18.9694,-25.4291,79.5,3.14159,0.785398,0.929877,42,42
0,157,-23.2154,-21.6222,76.75,3.14159,0.785398,0.749881,43,43
0,158,-26.7116,-17.1163,79.5,3.14159,0.785398,0.569867,46,46
0,159,-29.3443,-12.0577,76.75,3.14159,0.785398,0.389872,47,47
0,160,31.6826,-1.64003,85,3.14159,0.785398,3.08987,20,20
0,161,30.8771,-7.28566,82.25,3.14159,0.785398,2.90987,21,21
0,162,29.0739,-12.6958,85,3.14159,0.785398,2.72987,24,24
0,163,26.3312,-17.6958,82.25,3.14159,0.785398,2.54987,25,25
0,164,22.7377,-22.124,85,3.14159,0.785398,2.36987,28,28
0,165,18.4095,-25.8373,82.25,3.14159,0.785398,2.18988,29,29
0,166,13.4865,-28.7157,85,3.14159,0.785398,2.00987,32,32
0,167,8.12762,-30.6662,82.25,3.14159,0.785398,1.82987,33,33
0,168,2.50612,-31.6259,85,3.14159,0.785398,1.64987,36,36
0,169,-3.19632,-31.5636,82.25,3.14159,0.785398,1.46987,37,37
0,170,-8.79568,-30.4813,85,3.14159,0.785398,1.28987,40,40
0,171,-14.1105,-28.4142,82.25,3.14159,0.785398,1.10987,41,41
0,172,-18.9694,-25.4291,85,3.14159,0.785398,0.929877,44,44
0,173,-23.2154,-21.6222,82.25,3.14159,0.785398,0.749881,45,45
0,174,-26.7116,-17.1163,85,3.14159,0.785398,0.569867,48,48
0,175,-29.3443,-12.0577,82.25,3.14159,0.785398,0.389872,49,49
0,176,31.6826,-1.64003,90.5,3.14159,0.785398,3.08987,22,22
0,177,30.8771,-7.28566,87.75,3.14159,0.785398,2.90987,23,23
0,178,29.0739,-12.6958,90.5,3.14159,0.785398,2.72987,26,26
0,179,26.3312,-17.6958,87.75,3.14159,0.785398,2.54987,27,27
0,180,22.7377,-22.124,90.5,3.14159,0.785398,2.36987,30,30
0,181,18.4095,-25.8373,87.75,3.14159,0.785398,2.18988,31,31
0,182,13.4865,-28.7157,90.5,3.14159,0.785398,2.00987,34,34
0,183,8.12762,-30.6662,87.75,3.14159,0.785398,1.82987,35,35
0,184,2.50612,-31.6259,90.5,3.14159,0.785398,1.64987,38,38
0,185,-3.19632,-31.5636,87.75,3.14159,0.785398,1.46987,39,39
0,186,-8.79568,-30.4813,90.5,3.14159,0.785398,1.28987,42,42
0,187,-14.1105,-28.4142,87.75,3.14159,0.785398,1.10987,43,43
0,188,-18.9694,-25.4291,90.5,3.14159,0.785398,0.929877,46,46
0,189,-23.2154,-21.6222,87.75,3.14159,0.785398,0.749881,47,47
0,190,-26.7116,-17.1163,90.5,3.14159,0.785398,0.569867,50,50
0,191,-29.3443,-12.0577,87.75,3.14159,0.785398,0.389872,51,51
0,192,31.6826,-1.64003,96,3.14159,0.785398,3.08987,24,24
0,193,30.8771,-7.28566,93.25,3.14159,0.785398,2.90987,25,25
0,194,29.0739,-12.6958,96,3.14159,0.785398,2.72987,28,28
0,195,26.3312,-17.6958,93.25,3.14159,0.785398,2.54987,29,29
0,196,22.7377,-22.124,96,3.14159,0.785398,2.36987,32,32
0,197,18.4095,-25.8373,93.25,3.14159,0.785398,2.18988,33,33
0,198,13.4865,-28.7157,96,3.14159,0.785398,2.00987,36,36
0,199,8.12762,-30.6662,93.25,3.14159,0.785398,1.82987,37,37
0,200,2.50612,-31.6259,96,3.14159,0.785398,1.64987,40,40
0,201,-3.19632,-31.5636,93.25,3.14159,0.785398,1.46987,41,41
0,202,-8.79568,-30.4813,96,3.14159,0.785398,1.28987,44,44
0,203,-14.1105,-28.4142,93.25,3.14159,0.785398,1.10987,45,45
0,204,-18.9694,-25.4291,96,3.14159,0.785398,0.929877,48,48
0,205,-23.2154,-21.6222,93.25,3.14159,0.785398,0.749881,49,49
0,206,-26.7116,-17.1163,96,3.14159,0.785398,0.569867,52,52
0,207,-29.3443,-12.0577,93.25,3.14159,0.785398,0.389872,53,53
0,208,31.6826,-1.64003,101.5,3.14159,0.785398,3.08987,26,26
0,209,30.8771,-7.28566,98.75,3.14159,0.785398,2.90987,27,27
0,210,29.0739,-12.6958,101.5,3.14159,0.785398,2.72987,30,30
0,211,26.3312,-17.6958,98.75,3.14159,0.785398,2.54987,31,31
0,212,22.7377,-22.124,101.5,3.14159,0.785398,2.36987,34,34
0,213,18.4095,-25.8373,98.75,3.14159,0.785398,2.18988,35,35
0,214,13.4865,-28.7157,101.5,3.14159,0.785398,2.00987,38,38
0,215,8.12762,-30.6662,98.75,3.14159,0.785398,1.82987,39,39
0,216,2.50612,-31.6259,101.5,3.14159,0.785398,1.64987,42,42
0,217,-3.19632,-31.5636,98.75,3.14159,0.785398,1.46987,43,43
0,218,-8.79568,-30.4813,101.5,3.14159,0.785398,1.28987,46,46
0,219,-14.1105,-28.4142,98.75,3.14159,0.785398,1.10987,47,47
0,220,-18.9694,-25.4291,101.5,3.14159,0.785398,0.929877,50,50
0,221,-23.2154,-21.6222,98.75,3.14159,0.785398,0.749881,51,51
0,222,-26.7116,-17.1163,101.5,3.14159,0.785398,0.569867,54,54
0,223,-29.3443,-12.0577,98.75,3.14159,0.785398,0.389872,55,55
0,224,31.6826,-1.64003,107,3.14159,0.785398,3.08987,28,28
0,225,30.8771,-7.28566,104.25,3.14159,0.785398,2.90987,29,29
0,226,29.0739,-12.6958,107,3.14159,0.785398,2.72987,32,32
0,227,26.3312,-17.6958,104.25,3.14159,0.785398,2.54987,33,33
0,228,22.7377,-22.124,107,3.14159,0.785398,2.36987,36,36
0,229,18.4095,-25.8373,104.25,3.14159,0.785398,2.18988,37,37
0,230,13.4865,-28.7157,107,3.14159,0.785398,2.00987,40,40
0,231,8.12762,-30.6662,104.25,3.14159,0.785398,1.82987,41,41
0,232,2.50612,-31.6259,107,3.14159,0.785398,1.64987,44,44
0,233,-3.19632,-31.5636,104.25,3.14159,0.785398,1.46987,45,45
0,234,-8.79568,-30.4813,107,3.14159,0.785398,1.28987,48,48
0,235,-14.1105,-28.4142,104.25,3.14159,0.785398,1.10987,49,49
0,236,-18.9694,-25.4291,107,3.14159,0.785398,0.929877,52,52
0,237,-23.2154,-21.6222,104.25,3.14159,0.785398,0.749881,53,53
0,238,-26.7116,-17.1163,107,3.14159,0.785398,0.569867,56,56
0,239,-29.3443,-12.0577,104.25,3.14159,0.785398,0.389872,57,57
0,240,31.6826,-1.64003,112.5,3.14159,0.785398,3.08987,30,30
0,241,30.8771,-7.28566,109.75,3.14159,0.785398,2.90987,31,31
0,242,29.0739,-12.6958,112.5,3.14159,0.785398,2.72987,34,34
0,243,26.3312,-17.6958,109.75,3.14159,0.785398,2.54987,35,35
0,244,22.7377,-22.124,112.5,3.14159,0.785398,2.36987,38,38
0,245,18.4095,-25.8373,109.75,3.14159,0.785398,2.18988,39,39
0,246,13.4865,-28.7157,112.5,3.14159,0.785398,2.00987,42,42
0,247,8.12762,-30.6662,109.75,3.14159,0.785398,1.82987,43,43
0,248,2.50612,-31.6259,112.5,3.14159,0.785398,1.64987,46,46
0,249,-3.19632,-31.5636,109.75,3.14159,0.785398,1.46987,47,47
0,250,-8.79568,-30.4813,112.5,3.14159,0.785398,1.28987,50,50
0,251,-14.1105,-28.4142,109.75,3.14159,0.785398,1.10987,51,51
0,252,-18.9694,-25.4291,112.5,3.14159,0.785398,0.929877,54,54
0,253,-23.2154,-21.6222,109.75,3.14159,0.785398,0.749881,55,55
0,254,-26.7116,-17.1163,112.5,3.14159,0.785398,0.569867,58,58
0,255,-29.3443,-12.0577,109.75,3.14159,0.785398,0.389872,59,59
0,256,31.6826,-1.64003,-30,3.14159,2.35619,3.08987,0,0
